fossil_id,description,object_name,period,taxonomy,url,local_path,augmented
7013,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.002.jpg,..\Data\images_augmented\Cretaceous_Period_0139.jpg,True
8713,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.006.jpg,..\Data\images_augmented\Cretaceous_Period_0140.jpg,True
7303,"Fossilised remains of the Cretaceous ammonite Hamites maximus found at Folkestone, Kent.",AMMONITE,Cretaceous Period,Hamites maximus,https://data.nhm.ac.uk/media/ludlow:G.06771.jpg,..\Data\images_augmented\Cretaceous_Period_0141.jpg,True
9266,Fossilised remains of a shell valve from the Cretaceous bivalve Hinnites sp. Found in Cambridge.,BIVALVE,Cretaceous Period,Hinnites sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0043.jpg,..\Data\images_augmented\Cretaceous_Period_0142.jpg,True
7007,"Fossilised remains of a single, incomplete valve of the Cretaceous Bivalve, Inoceramus concentricus.  The valve is inequilateral and displays strongly ridged concentric growth lines.",BIVALVE,Cretaceous Period,Inoceramus concentricus,https://data.nhm.ac.uk/media/ludlow:G.03881.jpg,..\Data\images_augmented\Cretaceous_Period_0143.jpg,True
8502,"Fossilised remains of a Cretaceous brachiopod - Terebratula (?dutempleana d'Orbigny), very well preserved, with both halves still connected, and surface markings clearly visible.",Brachiopod,Cretaceous Period,Terebratula sp.,https://data.nhm.ac.uk/media/ludlow:G.18002.jpg,..\Data\images_augmented\Cretaceous_Period_0144.jpg,True
8731,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.001.jpg,..\Data\images_augmented\Cretaceous_Period_0145.jpg,True
8734,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.004.jpg,..\Data\images_augmented\Cretaceous_Period_0146.jpg,True
7071,"Fossilised fragment of the guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.002.jpg,..\Data\images_augmented\Cretaceous_Period_0147.jpg,True
7009,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Collected from the Upper Chalk.",BIVALVE,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.002.jpg,..\Data\images_augmented\Cretaceous_Period_0148.jpg,True
8715,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septa and base point of the central column. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.008.jpg,..\Data\images_augmented\Cretaceous_Period_0149.jpg,True
7075,"Fossilised fragment of the guard of the Cretaceous belemnite, Belemnitella mucronata. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.006.jpg,..\Data\images_augmented\Cretaceous_Period_0150.jpg,True
8391,"Fossilised remains of the Cretaceous ammonite, Olcostephanus sayni. The shell is involute and possesses a deep umbilicus. Fine transverse ribbing is continuous across the venter.",AMMONITE,Cretaceous Period,Olcostephanus sayni.,https://data.nhm.ac.uk/media/ludlow:G.16155.jpg,..\Data\images_augmented\Cretaceous_Period_0151.jpg,True
8712,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.005.jpg,..\Data\images_augmented\Cretaceous_Period_0152.jpg,True
8698,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20233.jpg,..\Data\images_augmented\Cretaceous_Period_0153.jpg,True
8717,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.010.jpg,..\Data\images_augmented\Cretaceous_Period_0154.jpg,True
8712,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.005.jpg,..\Data\images_augmented\Cretaceous_Period_0155.jpg,True
8730,"A series of fossilised interwoven worm casts, collected from the Weald Clay on the Isle of Wight.",Trace fossil,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20260.jpg,..\Data\images_augmented\Cretaceous_Period_0156.jpg,True
8391,"Fossilised remains of the Cretaceous ammonite, Olcostephanus sayni. The shell is involute and possesses a deep umbilicus. Fine transverse ribbing is continuous across the venter.",AMMONITE,Cretaceous Period,Olcostephanus sayni.,https://data.nhm.ac.uk/media/ludlow:G.16155.jpg,..\Data\images_augmented\Cretaceous_Period_0157.jpg,True
7070,"Fossilised fragment of guard from the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.001.jpg,..\Data\images_augmented\Cretaceous_Period_0158.jpg,True
8715,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septa and base point of the central column. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.008.jpg,..\Data\images_augmented\Cretaceous_Period_0159.jpg,True
7383,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Hemicidaris sceptrifera,https://data.nhm.ac.uk/media/ludlow:G.07783.jpg,..\Data\images_augmented\Cretaceous_Period_0160.jpg,True
7379,"Cretaceous flint nodule containing the fossilised remains of an internal siliceous mould of an echinoid (sea urchin). In 2 parts, see G.07763.002",Sea urchin,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.07763.001a.jpg,..\Data\images_augmented\Cretaceous_Period_0161.jpg,True
7381,"Fossilized exoskelton of the Cretaceous echinoid (sea urchin), Echinocorys sp. Found in chalk deposits, Norfolk.",Sea urchin,Cretaceous Period,Echinocorys sp.,https://data.nhm.ac.uk/media/ludlow:G.07764a.jpg,..\Data\images_augmented\Cretaceous_Period_0162.jpg,True
8676,A single plate from the aptychi of a Cretaceous ammonite. This aptychus shows pronounced growth lines. Mounted on card.,AMMONITE,Cretaceous Period,Ammonoidea,https://data.nhm.ac.uk/media/ludlow:G.20206.jpg,..\Data\images_augmented\Cretaceous_Period_0163.jpg,True
8708,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.001.jpg,..\Data\images_augmented\Cretaceous_Period_0164.jpg,True
8719,Fossilised shell remains of the Cretaceous bivalve Inoceramus crippsi found on the Isle of Wight,BIVALVE,Cretaceous Period,Inoceramus crippsi,https://data.nhm.ac.uk/media/ludlow:G.20250.jpg,..\Data\images_augmented\Cretaceous_Period_0165.jpg,True
7072,"Fossilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and displays a small part of the alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.003.jpg,..\Data\images_augmented\Cretaceous_Period_0166.jpg,True
8706,A near complete shell of an indeterminate Cretaceous Bivalve. The shell is equivalved and inequilateral. One valve possesses an inwardly curved umbone. The concentric growth lines are pronounced and ridged.,BIVALVE,Cretaceous Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20247a.jpg,..\Data\images_augmented\Cretaceous_Period_0167.jpg,True
8502,"Fossilised remains of a Cretaceous brachiopod - Terebratula (?dutempleana d'Orbigny), very well preserved, with both halves still connected, and surface markings clearly visible.",Brachiopod,Cretaceous Period,Terebratula sp.,https://data.nhm.ac.uk/media/ludlow:G.18002.jpg,..\Data\images_augmented\Cretaceous_Period_0168.jpg,True
8698,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20233.jpg,..\Data\images_augmented\Cretaceous_Period_0169.jpg,True
8733,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.003.jpg,..\Data\images_augmented\Cretaceous_Period_0170.jpg,True
8710,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg,..\Data\images_augmented\Cretaceous_Period_0171.jpg,True
8698,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20233.jpg,..\Data\images_augmented\Cretaceous_Period_0172.jpg,True
8708,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.001.jpg,..\Data\images_augmented\Cretaceous_Period_0173.jpg,True
8710,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg,..\Data\images_augmented\Cretaceous_Period_0174.jpg,True
7384,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg,..\Data\images_augmented\Cretaceous_Period_0175.jpg,True
8703,Fossilised shell remains of the Cretaceous bivalve Cardium sp. preserved in chalk.,BIVALVE,Cretaceous Period,Cardium sp.,https://data.nhm.ac.uk/media/ludlow:G.20240.jpg,..\Data\images_augmented\Cretaceous_Period_0176.jpg,True
7011,"Fossilised remains of a strongly ribbed, moderately evolute phragmocone of the Cretaceous ammonite, Euhoplites sp. A pronounced sulcus occurs on the venter and tubercles can be found both on the umbilical margin and the edges of the sulcus.",AMMONITE,Cretaceous Period,Euhoplites sp.,https://data.nhm.ac.uk/media/ludlow:G.03884.jpg,..\Data\images_augmented\Cretaceous_Period_0177.jpg,True
8731,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.001.jpg,..\Data\images_augmented\Cretaceous_Period_0178.jpg,True
8706,A near complete shell of an indeterminate Cretaceous Bivalve. The shell is equivalved and inequilateral. One valve possesses an inwardly curved umbone. The concentric growth lines are pronounced and ridged.,BIVALVE,Cretaceous Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20247a.jpg,..\Data\images_augmented\Cretaceous_Period_0179.jpg,True
7381,"Fossilized exoskelton of the Cretaceous echinoid (sea urchin), Echinocorys sp. Found in chalk deposits, Norfolk.",Sea urchin,Cretaceous Period,Echinocorys sp.,https://data.nhm.ac.uk/media/ludlow:G.07764a.jpg,..\Data\images_augmented\Cretaceous_Period_0180.jpg,True
8733,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.003.jpg,..\Data\images_augmented\Cretaceous_Period_0181.jpg,True
9266,Fossilised remains of a shell valve from the Cretaceous bivalve Hinnites sp. Found in Cambridge.,BIVALVE,Cretaceous Period,Hinnites sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0043.jpg,..\Data\images_augmented\Cretaceous_Period_0182.jpg,True
8708,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.001.jpg,..\Data\images_augmented\Cretaceous_Period_0183.jpg,True
7303,"Fossilised remains of the Cretaceous ammonite Hamites maximus found at Folkestone, Kent.",AMMONITE,Cretaceous Period,Hamites maximus,https://data.nhm.ac.uk/media/ludlow:G.06771.jpg,..\Data\images_augmented\Cretaceous_Period_0184.jpg,True
8705,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20246.jpg,..\Data\images_augmented\Cretaceous_Period_0185.jpg,True
8731,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.001.jpg,..\Data\images_augmented\Cretaceous_Period_0186.jpg,True
7384,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg,..\Data\images_augmented\Cretaceous_Period_0187.jpg,True
8716,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the vertical septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.009.jpg,..\Data\images_augmented\Cretaceous_Period_0188.jpg,True
9266,Fossilised remains of a shell valve from the Cretaceous bivalve Hinnites sp. Found in Cambridge.,BIVALVE,Cretaceous Period,Hinnites sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0043.jpg,..\Data\images_augmented\Cretaceous_Period_0189.jpg,True
8712,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.005.jpg,..\Data\images_augmented\Cretaceous_Period_0190.jpg,True
8707,"Assemblage of Cretaceous bivalves Thetirionia minor alongside a fish spine or bone, found at Yaverland, Isle of Wight.",BIVALVE,Cretaceous Period,Thetirionia minor,https://data.nhm.ac.uk/media/ludlow:G.20248.jpg,..\Data\images_augmented\Cretaceous_Period_0191.jpg,True
8692,"Fossilised guard of a Cretaceous belemnite, Belemnitella mucronata. Found near Arminghall, Norfolk.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.20224.jpg,..\Data\images_augmented\Cretaceous_Period_0192.jpg,True
8718,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.011.jpg,..\Data\images_augmented\Cretaceous_Period_0193.jpg,True
7009,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Collected from the Upper Chalk.",BIVALVE,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.002.jpg,..\Data\images_augmented\Cretaceous_Period_0194.jpg,True
7383,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Hemicidaris sceptrifera,https://data.nhm.ac.uk/media/ludlow:G.07783.jpg,..\Data\images_augmented\Cretaceous_Period_0195.jpg,True
7010,"Fossilised remains of both valves of the Cretaceous Bivalve, Spondylus spinosus. The shell is equivalved and equilateral and the valves are attached at the umbo (dorsal) end, and gaping at the anterior margin.. The exterior ornament is made up of strong radial ribs, to which small tubercles are attached. Infilled with chalk.",BIVALVE,Cretaceous Period,Spondylus spinosus,https://data.nhm.ac.uk/media/ludlow:G.03883.jpg,..\Data\images_augmented\Cretaceous_Period_0196.jpg,True
7391,A broken flint nodule containing a cavity in which the fossilised remains of an indeterminate Cretaceous sponge can be found. The sponge is branching in form and displays numerous pores on its surface.,Sponge,Cretaceous Period,Porifera,https://data.nhm.ac.uk/media/ludlow:G.07833.jpg,..\Data\images_augmented\Cretaceous_Period_0197.jpg,True
7384,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg,..\Data\images_augmented\Cretaceous_Period_0198.jpg,True
7072,"Fossilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and displays a small part of the alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.003.jpg,..\Data\images_augmented\Cretaceous_Period_0199.jpg,True
8703,Fossilised shell remains of the Cretaceous bivalve Cardium sp. preserved in chalk.,BIVALVE,Cretaceous Period,Cardium sp.,https://data.nhm.ac.uk/media/ludlow:G.20240.jpg,..\Data\images_augmented\Cretaceous_Period_0200.jpg,True
8717,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.010.jpg,..\Data\images_augmented\Cretaceous_Period_0201.jpg,True
7073,"Fo0ssilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.004.jpg,..\Data\images_augmented\Cretaceous_Period_0202.jpg,True
7381,"Fossilized exoskelton of the Cretaceous echinoid (sea urchin), Echinocorys sp. Found in chalk deposits, Norfolk.",Sea urchin,Cretaceous Period,Echinocorys sp.,https://data.nhm.ac.uk/media/ludlow:G.07764a.jpg,..\Data\images_augmented\Cretaceous_Period_0203.jpg,True
8683,"Part of the fossilised guard of the Cretaceous belemnite, Duvalia emerici. The guard is flattened and spear shaped in form. Mounted on card.",Belemnite,Cretaceous Period,Duvalia emerici,https://data.nhm.ac.uk/media/ludlow:G.20214.jpg,..\Data\images_augmented\Cretaceous_Period_0204.jpg,True
8708,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.001.jpg,..\Data\images_augmented\Cretaceous_Period_0205.jpg,True
8701,A large tubular shaped nodule in which the central cavity displays the remains of a Cretaceous sponge. The sponge wall consists of numerous small pores. Mounted on card.,Sponge,Cretaceous Period,Porifera,https://data.nhm.ac.uk/media/ludlow:G.20237.jpg,..\Data\images_augmented\Cretaceous_Period_0206.jpg,True
7384,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg,..\Data\images_augmented\Cretaceous_Period_0207.jpg,True
8716,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the vertical septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.009.jpg,..\Data\images_augmented\Cretaceous_Period_0208.jpg,True
7007,"Fossilised remains of a single, incomplete valve of the Cretaceous Bivalve, Inoceramus concentricus.  The valve is inequilateral and displays strongly ridged concentric growth lines.",BIVALVE,Cretaceous Period,Inoceramus concentricus,https://data.nhm.ac.uk/media/ludlow:G.03881.jpg,..\Data\images_augmented\Cretaceous_Period_0209.jpg,True
7391,A broken flint nodule containing a cavity in which the fossilised remains of an indeterminate Cretaceous sponge can be found. The sponge is branching in form and displays numerous pores on its surface.,Sponge,Cretaceous Period,Porifera,https://data.nhm.ac.uk/media/ludlow:G.07833.jpg,..\Data\images_augmented\Cretaceous_Period_0210.jpg,True
8710,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg,..\Data\images_augmented\Cretaceous_Period_0211.jpg,True
8735,Cretaceous fossil found on the Isle of White.,,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20262.jpg,..\Data\images_augmented\Cretaceous_Period_0212.jpg,True
7074,"Fossilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.005.jpg,..\Data\images_augmented\Cretaceous_Period_0213.jpg,True
8697,Partial remains of a Cretaceous crab.,Crab,Cretaceous Period,Xanthopsis sp.,https://data.nhm.ac.uk/media/ludlow:G.20232.jpg,..\Data\images_augmented\Cretaceous_Period_0214.jpg,True
8705,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20246.jpg,..\Data\images_augmented\Cretaceous_Period_0215.jpg,True
8711,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.004.jpg,..\Data\images_augmented\Cretaceous_Period_0216.jpg,True
8706,A near complete shell of an indeterminate Cretaceous Bivalve. The shell is equivalved and inequilateral. One valve possesses an inwardly curved umbone. The concentric growth lines are pronounced and ridged.,BIVALVE,Cretaceous Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20247a.jpg,..\Data\images_augmented\Cretaceous_Period_0217.jpg,True
8696,Fossilised shell remains of a Cretaceous ammonite.,AMMONITE,Cretaceous Period,CEPHALOPODA,https://data.nhm.ac.uk/media/ludlow:G.20231.jpg,..\Data\images_augmented\Cretaceous_Period_0218.jpg,True
9245,Remains of a type of uncoiled ammonite; Hamites. The specimen has the narrow end of the shell missing. Specimen shows some pyrite decay.,AMMONITE,Cretaceous Period,Hamites attenuatus,https://data.nhm.ac.uk/media/ludlow:shyms_g_2007_0001.jpg,..\Data\images_augmented\Cretaceous_Period_0219.jpg,True
7303,"Fossilised remains of the Cretaceous ammonite Hamites maximus found at Folkestone, Kent.",AMMONITE,Cretaceous Period,Hamites maximus,https://data.nhm.ac.uk/media/ludlow:G.06771.jpg,..\Data\images_augmented\Cretaceous_Period_0220.jpg,True
7008,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Prominant 'ears' are visible on either side of the umbo. Collected from the Upper Chalk.",BIVALVE,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.001.jpg,..\Data\images_augmented\Cretaceous_Period_0221.jpg,True
8702,Water-worn limestone containing numerous disarticulated bivalves.,BIVALVE,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20239.jpg,..\Data\images_augmented\Cretaceous_Period_0222.jpg,True
7013,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.002.jpg,..\Data\images_augmented\Cretaceous_Period_0223.jpg,True
7382,"Fossilized remains of the Cretaceous sea urchin Cidaris sp. Found at Charlton, Kent.",Sea urchin,Cretaceous Period,Cidaris sp.,https://data.nhm.ac.uk/media/ludlow:G.07779.jpg,..\Data\images_augmented\Cretaceous_Period_0224.jpg,True
8732,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.002.jpg,..\Data\images_augmented\Cretaceous_Period_0225.jpg,True
8502,"Fossilised remains of a Cretaceous brachiopod - Terebratula (?dutempleana d'Orbigny), very well preserved, with both halves still connected, and surface markings clearly visible.",Brachiopod,Cretaceous Period,Terebratula sp.,https://data.nhm.ac.uk/media/ludlow:G.18002.jpg,..\Data\images_augmented\Cretaceous_Period_0226.jpg,True
8698,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20233.jpg,..\Data\images_augmented\Cretaceous_Period_0227.jpg,True
8502,"Fossilised remains of a Cretaceous brachiopod - Terebratula (?dutempleana d'Orbigny), very well preserved, with both halves still connected, and surface markings clearly visible.",Brachiopod,Cretaceous Period,Terebratula sp.,https://data.nhm.ac.uk/media/ludlow:G.18002.jpg,..\Data\images_augmented\Cretaceous_Period_0228.jpg,True
8718,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.011.jpg,..\Data\images_augmented\Cretaceous_Period_0229.jpg,True
8710,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg,..\Data\images_augmented\Cretaceous_Period_0230.jpg,True
8705,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20246.jpg,..\Data\images_augmented\Cretaceous_Period_0231.jpg,True
8718,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.011.jpg,..\Data\images_augmented\Cretaceous_Period_0232.jpg,True
7014,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.003.jpg,..\Data\images_augmented\Cretaceous_Period_0233.jpg,True
7072,"Fossilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and displays a small part of the alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.003.jpg,..\Data\images_augmented\Cretaceous_Period_0234.jpg,True
