fossil_id,description,object_name,period,taxonomy,url,local_path
6884,"Fossilized remains of the Devonian agnathan fish Pteraspis leathensis found at Yew Tree Dingle, Morville",Fish,Devonian Period,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.03354.jpg,images/6884_Devonian_Period_Fish.jpg
8910,Thin section of Silurian Much Wenlock Limestone found at Wenlock Edge.,Limestone,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.20505.008a.jpg,images/8910_Silurian_Period_Limestone.jpg
7285,"Fossilised fragment of the cutwater spine of a Silurian Acanthodian fish Climatius sp. found at Ashbridge, Morville",Fish,Silurian Period,Climatius sp.,https://data.nhm.ac.uk/media/ludlow:G.06643.001.jpg,images/7285_Silurian_Period_Fish.jpg
9158,Fossilised shell valve remains of the Ordovician brachiopod Trematis punctata (Sow). Found at Folly Bank near Enchmarsh.,Brachiopod,Ordovician Period,Trematis punctata,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0418.002.jpg,images/9158_Ordovician_Period_Brachiopod.jpg
8153,Remains of the Silurian bivalve Modiolopsis complanata.,BIVALVE,Silurian Period,Modiolopsis complanata,https://data.nhm.ac.uk/media/ludlow:G.14146.jpg,images/8153_Silurian_Period_BIVALVE.jpg
8927,Hand specimen of oolitic limestone found in the Cotswolds.,Limestone,Jurassic Period,Oolitic limestone,https://data.nhm.ac.uk/media/ludlow:G.20513.001a.jpg,images/8927_Jurassic_Period_Limestone.jpg
7321,"Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina, found in the Bucknell district.",BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.07002.jpg,images/7321_Silurian_Period_BIVALVE.jpg
8800,"A medium grained micaceous, grey, siliceous grit.",Grit,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20337b.jpg,images/8800_Precambrian_Eon_Grit.jpg
9148,"Fossilised stem remains, showing individual columnal sections, of the Jurassic crinoid, Isocrinus sp. Found at Prees, Shropshire.",Crinoid,Jurassic Period,Isocrinus sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0294.jpg,images/9148_Jurassic_Period_Crinoid.jpg
6987,"Fossilised remains of thorax and pygidium of the Silurian trilobite Acaste downingiae showing the convex dorsal surface on one side of the matrix (a) and cephalon with glabella and eyes on the underside (b). Found at Wrens Nest, Dudley.",Trilobite,Silurian Period,Acaste downingiae,https://data.nhm.ac.uk/media/ludlow:G.03801a.jpg,images/6987_Silurian_Period_Trilobite.jpg
7323,"Fossilised remains of the Silurian bryozoan, Ptilodictya lanceolata. Found by the Geologist's Association in Mortimer Forest.",Bryozoan,Silurian Period,Ptilodictya lanceolata,https://data.nhm.ac.uk/media/ludlow:G.07004.jpg,images/7323_Silurian_Period_Bryozoan.jpg
8938,Hand specimen of a porphyritic basalt found at Grinshill Quarry.,Basalt,Cenozoic Era,,https://data.nhm.ac.uk/media/ludlow:G.20520.001.jpg,images/8938_Cenozoic_Era_Basalt.jpg
6999,"Carboniferous fossil of the foliage of a horsetail, Annularia sp. From the coal measures of Woodesetton colliery.",Horsetail,Carboniferous Period,Annularia sp.,https://data.nhm.ac.uk/media/ludlow:G.03845.jpg,images/6999_Carboniferous_Period_Horsetail.jpg
8960,Microscope thin section of the precambrian igneous Granophyre found at the Ercall.,Granophyre,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20538.002a.jpg,images/8960_Precambrian_Eon_Granophyre.jpg
7327,"Single valve of a Silurian bivalve, Gotodonta ludensis.",BIVALVE,Silurian Period,Gotodonta ludensis,https://data.nhm.ac.uk/media/ludlow:G.07052.jpg,images/7327_Silurian_Period_BIVALVE.jpg
9160,Fossilised shell valve remains of the Ordovician brachiopod Trematis punctata (Sow). Found at Folly Bank near Enchmarsh.,Brachiopod,Ordovician Period,Trematis punctata,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0418.004.jpg,images/9160_Ordovician_Period_Brachiopod.jpg
7081,"Fossilised shell remains of the ventral exterior of the Silurian  brachiopod, Leptaena poulseni",Brachiopod,Silurian Period,Leptaena poulseni,https://data.nhm.ac.uk/media/ludlow:G.04519.jpg,images/7081_Silurian_Period_Brachiopod.jpg
8990,"Microscope thin section of Precambrian Longmyndian Greywacke, made from a hand specimen collected at Bayston Hill.",,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20552.002a.jpg,images/8990_Precambrian_Eon_nan.jpg
7330,Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina.,BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.07096.jpg,images/7330_Silurian_Period_BIVALVE.jpg
8185,"Fossilised remains of stem (impression) of the Carboniferous plant, Lepidodendron sp. Counterpart to G.14287.002",Lycopod,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.14287.001.jpg,images/8185_Carboniferous_Period_Lycopod.jpg
7185,"Fossilised remains of pygidium of the Silurian trilobite Dalmanites caudatus found at Buildwas Power Station, Shropshire.",Trilobite,Silurian Period,Dalmanites caudatus,https://data.nhm.ac.uk/media/ludlow:G.05673.jpg,images/7185_Silurian_Period_Trilobite.jpg
8996,Microscope thin section of Carboniferous limestone. Made from a hand specimen collected at Llanymynech.,Limestone,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20555.003a.jpg,images/8996_Carboniferous_Period_Limestone.jpg
7344,Fossilised remains of cephalon of the Ordovician trilobite Broeggerolithus transiens. Found at Woolston.,Trilobite,Ordovician Period,Broeggerolithus transiens,https://data.nhm.ac.uk/media/ludlow:G.07425.jpg,images/7344_Ordovician_Period_Trilobite.jpg
8897,"Thin section of Cardingmill Grit, a sandstone, found at Church Stretton.",Sandstone,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20503.003a.jpg,images/8897_Precambrian_Eon_Sandstone.jpg
9190,"Fossilised remains of shells of the Silurian gastropod, Platyschisma helicites (Sow.)",Gastropod,Silurian Period,Platyschisma helicites,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0750.002.jpg,images/9190_Silurian_Period_Gastropod.jpg
7204,"A near complete exoskeleton of the Ordovician trilobite, Ogyginus corndensis. The cephalon displays opisthoparian facial suture and pronounced crescentic eyes. Found at Meadowtown.",Trilobite,Ordovician Period,Ogyginus corndensis,https://data.nhm.ac.uk/media/ludlow:G.06080c.jpg,images/7204_Ordovician_Period_Trilobite.jpg
9020,"Microscope thin section of Criggion Dolerite, made from a hand specimen collected at Criggion.",Igneous Rock,Ordovician Period,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.20570.004a.jpg,images/9020_Ordovician_Period_Igneous_Rock.jpg
7349,"Fossilised assemblage of Ordovician brachiopods, bryozoans, and trilobite fragments in a fine-grained sandy matrix. Found at Plaish.",Brachiopod,Ordovician Period,Kjerulfina polycyma; Hedstroemina fragilis; Horderleyella cf plicata; Rhactorthis sp.; BRYOZOA; Brongniartella sp.,https://data.nhm.ac.uk/media/ludlow:G.07468.jpg,images/7349_Ordovician_Period_Brachiopod.jpg
8981,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.008a.jpg,images/8981_Triassic_Period_Sandstone.jpg
7227,"Carboniferous fossil of a single leaf of the seed fern Cyclopteris sp. Found at Longden Common, Shropshire.",Plant,Carboniferous Period,Cyclopteris sp,https://data.nhm.ac.uk/media/ludlow:G.06215.jpg,images/7227_Carboniferous_Period_Plant.jpg
9023,"Microscope thin section of Criggion Dolerite, made from a hand specimen collected at Criggion.",Igneous Rock,Ordovician Period,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.20570.007a.jpg,images/9023_Ordovician_Period_Igneous_Rock.jpg
7370,"Fossilised remains of Silurian crinoid Glyptocrinus sp. found by Shulver, I. at Ticklerton Brook. Stem broken into 4 parts.",Crinoid,Silurian Period,Glyptocrinus sp.,https://data.nhm.ac.uk/media/ludlow:G.07642.jpg,images/7370_Silurian_Period_Crinoid.jpg
8983,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.010a.jpg,images/8983_Triassic_Period_Sandstone.jpg
8656,"An equivalved and near equilateral Jurassic fossil Bivalve. The outer shell is incomplete, revealling the internal sedimentary infilling. The shell surface shows concentric growth lines. The umbones are incurved. Collected from the Portland Stone.",BIVALVE,Jurassic Period,Protocardia dissimilis,https://data.nhm.ac.uk/media/ludlow:G.20186.jpg,images/8656_Jurassic_Period_BIVALVE.jpg
7291,"Fossilised remains of head shield of the Silurian jawless fish, Pteraspis leathensis found at Meadowley Wood, Morville",Fish,Silurian Period,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.06704.jpg,images/7291_Silurian_Period_Fish.jpg
9134,"Fossilised remains of the Ordovcian juvenile trilobite, Parabolinella triarthra (Coll). Found at Shineton Brook.",Trilobite,Ordovician Period,Parabolinella triarthra,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0003.jpg,images/9134_Ordovician_Period_Trilobite.jpg
7396,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchi found at Meadowtown Quarry.,Trilobite,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.07861.jpg,images/7396_Ordovician_Period_Trilobite.jpg
8662,Fossilised single valve of a Jurassic bivalve shell,BIVALVE,Jurassic Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20190.003.jpg,images/8662_Jurassic_Period_BIVALVE.jpg
7312,Fossilised shell remains of a Silurian bivalve Pteronitella retroflexa.,BIVALVE,Silurian Period,Pteronitella retroflexa,https://data.nhm.ac.uk/media/ludlow:G.06879.jpg,images/7312_Silurian_Period_BIVALVE.jpg
9136,"A sample of sedimentary rock Micaceous precambrian sandstone, with numerous shale fragments. Found at Sharstones Quarry, Bayston Hill, Shropshire.",Sandstone,Precambrian Eon,Micaceous Sandstone,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0121.jpg,images/9136_Precambrian_Eon_Sandstone.jpg
7401,"Fossilised remains of part of the head shield of the Silurian, armoured and jawless fish, Hemicyclaspis sp. Fine tubules can be seen, radiating towards the shield margin.",Fish,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07877.002.jpg,images/7401_Silurian_Period_Fish.jpg
9011,Microscope thin section of porphyritic basalt made from a hand specimen collected from a dyke at Grinshill Quarry.,Igneous Rock,Cenozoic Era,Basalt,https://data.nhm.ac.uk/media/ludlow:G.20566.003a.jpg,images/9011_Cenozoic_Era_Igneous_Rock.jpg
7345,Fossilised remains of the cephalon of the Ordovician trilobite Broeggerolithus sp. Found at Woolston.,Trilobite,Ordovician Period,Broeggerolithus sp.,https://data.nhm.ac.uk/media/ludlow:G.07432.jpg,images/7345_Ordovician_Period_Trilobite.jpg
9141,"Fossil graptolite, Monograptus halli  from the Silurian Purple Shales. Found near Minsterley.",Graptolite,Silurian Period,Monograptus halli,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0168a.jpg,images/9141_Silurian_Period_Graptolite.jpg
7413,"Fossilised remains of spine of the Silurian Acanthodian fish Uraniacanthus spinosus found on the south bank of the River Teme, Ludlow.",Fish,Silurian Period,Uraniacanthus spinosus,https://data.nhm.ac.uk/media/ludlow:G.07932.jpg,images/7413_Silurian_Period_Fish.jpg
8998,Microscope thin section of Carboniferous limestone. Made from a hand specimen collected at Llanymynech.,Limestone,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20555.005a.jpg,images/8998_Carboniferous_Period_Limestone.jpg
7361,"Fossilised stem remains of the Carboniferous 'Horsetail' plant Calamites sp. found at Radbrook, Shrewsbury.",Plant,Carboniferous Period,Calamites sp.,https://data.nhm.ac.uk/media/ludlow:G.07522.jpg,images/7361_Carboniferous_Period_Plant.jpg
9176,"Fossilised fragment of the Carboniferous fish, Orodus ramosus, found at Ironbridge, Shropshire.",Fish,Carboniferous Period,Orodus ramosus,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0623.002.jpg,images/9176_Carboniferous_Period_Fish.jpg
7501,"Fossilised remains of the partial heas shield of a Devonian fish, Europrotaspis crenulata.",Fish,Devonian Period,Europrotaspis crenulata,https://data.nhm.ac.uk/media/ludlow:G.08460.002.jpg,images/7501_Devonian_Period_Fish.jpg
7482,Partial remains of the nbranchial plate of the Devonian fossil fish - Phialaspis symondsi. Found at Devil's Hole.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08228.001.jpg,images/7482_Devonian_Period_Fish.jpg
9216,"Fossil remains of a Silurian Gastropod, Poleumita discors.",Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:shyms_g_1982_088.001.jpg,images/9216_Silurian_Period_Gastropod.jpg
7522,"Fragment of the head shield of the Silurian jawless fish, Sclerodus pustuliferous.",Fish,Silurian Period,Sclerodus pustuliferous,https://data.nhm.ac.uk/media/ludlow:G.08582.jpg,images/7522_Silurian_Period_Fish.jpg
9247,Fossilised guard of a Jurassic belemnite. The narrow end of the guard is missing.,Belemnite,Jurassic Period,Belemnites Brugerianus.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2007_0020.jpg,images/9247_Jurassic_Period_Belemnite.jpg
7542,"Fossilised remains of cheek bones from the Devonian lobe finned fish, Osteolepis sp. found at Weydale Quarry, Caithness.",Fish,Devonian Period,Osteolepis sp.,https://data.nhm.ac.uk/media/ludlow:G.08713.jpg,images/7542_Devonian_Period_Fish.jpg
9133,"Fossilised remains of the Ordovician trilobite, Parabolinella triarthra. Almost complete specimens of young individuals. Found at Shineton Brook.",Trilobite,Ordovician Period,Parabolinella triarthra,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0002.jpg,images/9133_Ordovician_Period_Trilobite.jpg
8669,"Fossilised shell remains of the Jurassic bivalve Avicula novemcostae, found at Prees, Shropshire.",BIVALVE,Jurassic Period,Avicula novemcostae,https://data.nhm.ac.uk/media/ludlow:G.20196.jpg,images/8669_Jurassic_Period_BIVALVE.jpg
7507,"Fragmentary remains of a Devonian placoderm fish. Found at Farlow Brook, Shropshire.",Fish,Devonian Period,Arctolepis sp.,https://data.nhm.ac.uk/media/ludlow:G.08518.002.jpg,images/7507_Devonian_Period_Fish.jpg
6680,"Silurian fossil cephalopod, Gomphoceras pyriforme, fragment of phragmocone.",Cephalopod,Silurian Period,Gomphoceras pyriforme,https://data.nhm.ac.uk/media/ludlow:G.00192.001.jpg,images/6680_Silurian_Period_Cephalopod.jpg
7556,"Fossilised remains of the Silurian fish Hemicyclaspis sp. found on the banks of the river Teme, Ludlow",Fish,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08741.jpg,images/7556_Silurian_Period_Fish.jpg
9173,"Fossilised remains of the Carboniferous coral, Syringopora reticulata (Goldfuss). Found at Harpers Dingle, The Wrekin, Shropshire.",CORAL,Carboniferous Period,Syringopora reticulata,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0616.002b.jpg,images/9173_Carboniferous_Period_CORAL.jpg
7536,Tooth whorl from a jawed Silurian ancanthodian fish.,Fish,Silurian Period,Ancanthodes sp.,https://data.nhm.ac.uk/media/ludlow:G.08688a.jpg,images/7536_Silurian_Period_Fish.jpg
6690,"Fossilised remains of the Silurian brachiopod, Lingula lewisi.",Brachiopod,Silurian Period,Lingula lewisi,https://data.nhm.ac.uk/media/ludlow:G.00273.jpg,images/6690_Silurian_Period_Brachiopod.jpg
7582,"Fossilised fragments of the Silurian graptolite Pristiograptus tumescens. Found in Mortimer Forest, near Ludlow.",Graptolite,Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.08996a.jpg,images/7582_Silurian_Period_Graptolite.jpg
9213,Fossilised shell of the Carboniferous brachiopod Spirifera pennystenensis found at Coalbrookdale.,Brachiopod,Carboniferous Period,Spirifera pennystenensis,https://data.nhm.ac.uk/media/ludlow:shyms_g_1982_060.003.jpg,images/9213_Carboniferous_Period_Brachiopod.jpg
8718,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septal furrows. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.011.jpg,images/8718_Cretaceous_Period_CORAL.jpg
7537,A fossilised fragment of the jaw of a Silurian Acanthodian bony fish.,Fish,Silurian Period,Acanthodia sp.,https://data.nhm.ac.uk/media/ludlow:G.08694.jpg,images/7537_Silurian_Period_Fish.jpg
6712,"Fossilised remains of the Silurian brachiopod, Eospirifer radiatus found at Mocktree",Brachiopod,Silurian Period,Eospirifer radiatus,https://data.nhm.ac.uk/media/ludlow:G.01036.jpg,images/6712_Silurian_Period_Brachiopod.jpg
7591,"Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Church Hill, Leintwardine.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09043a.jpg,images/7591_Silurian_Period_Graptolite.jpg
9221,"Sample of Jurassic sedimentary oolite rock. Found in Bath, Somerset.",oolite,Jurassic Period,,https://data.nhm.ac.uk/media/ludlow:shyms_g_1982_157.jpg,images/9221_Jurassic_Period_oolite.jpg
8743,"Fossilised remains of a Pliocene crab, Trichopeltarion greggi found at Motunau beach, New Zealand",Crab,Cenozoic Era,Trichopeltarion greggi,https://data.nhm.ac.uk/media/ludlow:G.20268.jpg,images/8743_Cenozoic_Era_Crab.jpg
7541,"Fossilised head and part of the scaled body of the Devonian lobe finned lung fish, Dipterus valenciennesi.",Fish,Devonian Period,Dipterus valenciennesi,https://data.nhm.ac.uk/media/ludlow:G.08712.002.jpg,images/7541_Devonian_Period_Fish.jpg
6749,"Fossilized remains of fragment of phragmocone of the Silurian orthocone cephalopod, Orthoceras ibex showing the septal suture divisions. Found at Shobdon, Herefordsire.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.02051.001.jpg,images/6749_Silurian_Period_Cephalopod.jpg
7605,Fossilised fragment of the Silurian graptolite Monograptus priodon. Found at Burrington.,Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.09104a.jpg,images/7605_Silurian_Period_Graptolite.jpg
6664,"Fossilised remains of a single specimen of a Silurian brachiopod, Paucicrurias elegantula.",Brachiopod,Silurian Period,Paucicruria elegantula,https://data.nhm.ac.uk/media/ludlow:G.00147.jpg,images/6664_Silurian_Period_Brachiopod.jpg
7570,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Buttington.,Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.08909.jpg,images/7570_Silurian_Period_Graptolite.jpg
6768,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras bullatum showing septal structure. Found at Lower Wood, Whitcliffe, Ludlow.",Cephalopod,Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.02186.jpg,images/6768_Silurian_Period_Cephalopod.jpg
8200,"Fossilised leaf of a Carboniferous seed fern, Neuropteris sp. Collected from the Coal Measures.",Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14405.001.jpg,images/8200_Carboniferous_Period_Plant.jpg
6732,Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina found in Ludlow.,BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.01750.jpg,images/6732_Silurian_Period_BIVALVE.jpg
8759,"Fossilised shell remains of the Eocene scaphopod Antalis striata found at Barton-on-Sea, Hampshire.",Scaphopod,Cenozoic Era,Antalis striata,https://data.nhm.ac.uk/media/ludlow:G.20294.001.jpg,images/8759_Cenozoic_Era_Scaphopod.jpg
7585,Fossilised fragmentary and more complete remains of the Silurian graptolite Colonograptus colonus. Found at Upper Millichope.,Graptolite,Silurian Period,Colonograptus colonus,https://data.nhm.ac.uk/media/ludlow:G.09003.002.jpg,images/7585_Silurian_Period_Graptolite.jpg
6806,"Fossilised remains of the Ordovician trilobite Ogyginus corndensis found at Upper Gilwern, Llandrindod Wells",Trilobite,Ordovician Period,Ogyginus corndensis,https://data.nhm.ac.uk/media/ludlow:G.02632.jpg,images/6806_Ordovician_Period_Trilobite.jpg
8211,"Fossilised remains of Upper Carboniferous pteridosperm Alethopteris sp. Found at Lady Windsor Colliery, Ynysybisl.",Pteridosperm,Carboniferous Period,Alethopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14446.jpg,images/8211_Carboniferous_Period_Pteridosperm.jpg
6783,"Fossilised remains of fragment of the phragmacone of the Silurian orthocone cephalopod, Orthoceras ludense.",Cephalopod,Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.02274a.jpg,images/6783_Silurian_Period_Cephalopod.jpg
9147,"Fossil brachiopod, Discina striata. Silurian: Wenlock Limestone.",Brachiopod,Silurian Period,Discina striata,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0235.003.jpg,images/9147_Silurian_Period_Brachiopod.jpg
7600,Fossilised fragments of the Silurian graptolite Monograptus sp. Found at Guilsfield.,Graptolite,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09085.jpg,images/7600_Silurian_Period_Graptolite.jpg
6829,"Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops, showing the eyes and glabella (a) also a fossilised valve of the Silurian gastropod Bembexia lloydi (b). Found at Upper Millichope, Shopshire.",Trilobite,Silurian Period,Dalmanites myops; Bembexia lloydi,https://data.nhm.ac.uk/media/ludlow:G.03065.jpg,images/6829_Silurian_Period_Trilobite.jpg
8251,"Fossilised remains of Silurian graptolite Monograptus sp. Preserved as an incomplete colony. Found by Shepherd, H.H. on Builth Road.",Graptolite,Silurian Period,Monograptus sp.; Graptolite,https://data.nhm.ac.uk/media/ludlow:G.14704.jpg,images/8251_Silurian_Period_Graptolite.jpg
6794,Fossilised remains of the Ordovician trilobite Cryptolithus fimbriatus.,Trilobite,Ordovician Period,Cryptolithus fimbriatus,https://data.nhm.ac.uk/media/ludlow:G.02534.jpg,images/6794_Ordovician_Period_Trilobite.jpg
8797,"A fine grained, well sorted, sandstone. Composed largely of quartz with some ferruginous material present. Derived from Triassic rocks and collected from Eyeton-on-Severn Gravel Pit.",Quartz Arenite,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20334d.jpg,images/8797_Triassic_Period_Quartz_Arenite.jpg
7608,Fossilised remains of the Silurian graptolite Pristiograptus sp. Found at Burrington.,Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09109.002a.jpg,images/7608_Silurian_Period_Graptolite.jpg
6843,"Fossilised remains of phragmacone showing the septal surfaces of the Silurian cephalopods Imbricatoceras subundulatum and Orthoceras ibex cephalopod. Also in the matrix is a fossilised fragment of the Silurian graptolite Monograptus sp. Found at Upper Millichope, Shropshire.",Cephalopod,Silurian Period,Imbricatoceras sunundulatum; Orthoceras ibex; Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.03149.jpg,images/6843_Silurian_Period_Cephalopod.jpg
8257,Fossilised remains of the Silurian graptolite Monograptus priodon. Found at Burrington.,Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.14739.jpg,images/8257_Silurian_Period_Graptolite.jpg
6830,"Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at Upper Millichope, Shropshire.",Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.03066.jpg,images/6830_Silurian_Period_Trilobite.jpg
8817,"A sample of yellow brown, fine-grained sandstone with large smooth, near symmetrical, curved ripple marks on bedding surface, from the Ordovician Period, Caradoc Series",Sandstone,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20354.jpg,images/8817_Ordovician_Period_Sandstone.jpg
8260,Fossilised remains of the Silurian graptolite Monograptus flemingii. Found by Sir Arthur Dixon at Llanrwst.,Graptolite,Silurian Period,Monograptus flemingii,https://data.nhm.ac.uk/media/ludlow:G.14745.jpg,images/8260_Silurian_Period_Graptolite.jpg
6870,"Fossilised remains of the ventral plate from the head shield of the Silurian heterostracan fish, Phialaspis symondsi found at Devil's Hole, Morville",Fish,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.03290.jpg,images/6870_Silurian_Period_Fish.jpg
8275,"Fossilised remains of the Silurian graptolites Pristiograptus tumescens. Found at Gorsty, near Ludlow.",Graptolite,Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.14821.jpg,images/8275_Silurian_Period_Graptolite.jpg
6896,"Fossilised fragment of the Silurian Acanthodian fish Parexus sp. found at Devils, Hole, Morville, Shropshire.",Fish,Silurian Period,Parexus sp.,https://data.nhm.ac.uk/media/ludlow:G.03404.003.jpg,images/6896_Silurian_Period_Fish.jpg
8281,"Fossilised shell remains of the Silurian gastropod Acroculia sp. found at Wrens Nest, Dudley.",Gastropod,Silurian Period,Acroculia sp.,https://data.nhm.ac.uk/media/ludlow:G.14868.jpg,images/8281_Silurian_Period_Gastropod.jpg
6875,"Fossilised remains of Silurian jawless heterostracan fish Phialaspis symondsi found at Devil's Hole, Morville, Shropshire.",Fish,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.03306a.jpg,images/6875_Silurian_Period_Fish.jpg
8292,"Fossilised shell remains of the Silurian gastropod Cyclonema sp. found by Whiteman, Mr. & Mrs., at Grange Quarry, Eardington near Bridgnorth, Shropshire.",Gastropod,Silurian Period,Cyclonema sp.,https://data.nhm.ac.uk/media/ludlow:G.14978.001.jpg,images/8292_Silurian_Period_Gastropod.jpg
6905,Fossilised remains of Devonian agnathan fish Pteraspis sp. found at Hudwick Dingle,Fish,Devonian Period,Pteraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.03465.jpg,images/6905_Devonian_Period_Fish.jpg
8307,"Fossilised remains of a long bone from an extinct species of Bison. Found in the Siwalik Hills, India",Bison; Long bone,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15153.jpg,images/8307_Cenozoic_Era_Bison;_Long_bone.jpg
6920,"Fossilised remains of the proximal end of a deer femur, from the Siwalik Hills of India.",Deer; Femur,Cenozoic Era,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.03557a.jpg,images/6920_Cenozoic_Era_Deer;_Femur.jpg
8303,"Fossilised fragment of a metapodial bone from an extinct species of Bison. Founhd in the Siwalik Hills, India",Bison; Metapodial,Cenozoic Era,Bison; Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15148.jpg,images/8303_Cenozoic_Era_Bison;_Metapodial.jpg
6910,"Fossilised remains of the Devonian fish Pterichthyodes sp. found at Campbelltown, New Brunswick",Fish,Devonian Period,Pterichthyodes sp.,https://data.nhm.ac.uk/media/ludlow:G.03498.jpg,images/6910_Devonian_Period_Fish.jpg
8331,Fossilised remains of part of a long bone from an extinct ruminant from the Siwalik Hills of India.,Ruminant; Long bone,Cenozoic Era,Artiodactyla,https://data.nhm.ac.uk/media/ludlow:G.15201.jpg,images/8331_Cenozoic_Era_Ruminant;_Long_bone.jpg
6928,"Fossilised remains of a part of a deer vertebra, possibly lumbar, from the Siwalik Hills of India.",Deer; Vertebra,Cenozoic Era,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.03567a.jpg,images/6928_Cenozoic_Era_Deer;_Vertebra.jpg
